what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411908989567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411908992517
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1411908992573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411908992573
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411908992620
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411908993644
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411908996817
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411908996963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909015243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909018942
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411909021804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411909028566
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909033213
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909033908
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909034308
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909037867
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909038955
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039540
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039624
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039709
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039791
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039875
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909039959
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909040042
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411909040126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909046194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909096025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909119429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909283231
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1411909286219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411909287540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411909287706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909289344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909501715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909504147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909606096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909623768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909637894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909673199
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411909677203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411909685682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909689007
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1411909760632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909780117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909805059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909807579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909896863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909897618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909902265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1411909905198
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1411909916621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909942259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909944428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909948464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411909951282
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411909964356
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411909969908
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1411909971403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411909993716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910147074
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411910156019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411910163623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411910173393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411910187373
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411910218069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411910220184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910262871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910283821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910286198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910288492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411910291331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910324286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910361454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910444080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910467724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910468823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910479851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910488242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910509051
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411910524732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411910530429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411910568255
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1411910571583
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1411910571632
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1411910571639
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1411910571660
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1411910573681
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1411910573701
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1411910573703
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1411910573706
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1411910573721
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411910574487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910580059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910586649
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411910604006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1411910604733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411910605077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910606550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910732959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910747362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411910756142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411910781570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411910793213
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411910799413
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911082393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1411911082836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411911083132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911084387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911189119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411911192315
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411911194454
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911202749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411911206714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411911206906
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411911209530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911212583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411911214062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911217735
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911217933
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911217983
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911218172
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911218208
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411911220982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911222559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911222611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911225208
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1411911225257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411911225258
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911225361
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911226668
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1411911232117
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1411911233620
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1411911234003
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1411911234196
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1411911234708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411911237751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1411911301977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911340392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911359168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911361030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911368351
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411911368888
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911369022
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911369205
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911369268
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911372456
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911372456
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911386161
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911387529
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411911389308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411911391064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911444868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911500567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911501363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911728051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411911730002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411912191100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411912191652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411913387185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411913387713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914233578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914234781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914413015
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1411914438223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914441518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914535610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914536895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914556771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914557404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914944858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411914945959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411917851803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411917852502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411923631285
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411923631528
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411923631649
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411923636988
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1411923646966
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1411923646996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411923647149
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411923665257
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411923665324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411923665863
